level,message,filepath,tag
info,'MaterialStateProperty' is deprecated and shouldn't be used. Use WidgetStateProperty instead. Moved to the Widgets layer to make code available outside of Material. This feature was deprecated after v3.19.0-0.3.pre,lib/screens/ApprovingOfficer/TripApproval.dart,deprecated_member_use
info,'MaterialStateProperty' is deprecated and shouldn't be used. Use WidgetStateProperty instead. Moved to the Widgets layer to make code available outside of Material. This feature was deprecated after v3.19.0-0.3.pre,lib/screens/ApprovingOfficer/TripApproval.dart,deprecated_member_use
info,'MaterialStateProperty' is deprecated and shouldn't be used. Use WidgetStateProperty instead. Moved to the Widgets layer to make code available outside of Material. This feature was deprecated after v3.19.0-0.3.pre,lib/screens/ApprovingOfficer/TripApproval.dart,deprecated_member_use
info,'MaterialStateProperty' is deprecated and shouldn't be used. Use WidgetStateProperty instead. Moved to the Widgets layer to make code available outside of Material. This feature was deprecated after v3.19.0-0.3.pre,lib/screens/ApprovingOfficer/TripApproval.dart,deprecated_member_use
info,Unnecessary instance of 'Container',lib/screens/ApprovingOfficer/TripApproval.dart,avoid_unnecessary_containers
error,The getter 'bodyText1' isn't defined for the type 'TextTheme',lib/screens/ApprovingOfficer/TripApproval.dart,undefined_getter
info,Unnecessary instance of 'Container',lib/screens/ApprovingOfficer/TripApproval.dart,avoid_unnecessary_containers
error,The getter 'bodyText1' isn't defined for the type 'TextTheme',lib/screens/ApprovingOfficer/TripApproval.dart,undefined_getter
info,Unnecessary instance of 'Container',lib/screens/ApprovingOfficer/TripApproval.dart,avoid_unnecessary_containers
error,The getter 'bodyText1' isn't defined for the type 'TextTheme',lib/screens/ApprovingOfficer/TripApproval.dart,undefined_getter
info,Unnecessary instance of 'Container',lib/screens/ApprovingOfficer/TripApproval.dart,avoid_unnecessary_containers
error,The getter 'bodyText1' isn't defined for the type 'TextTheme',lib/screens/ApprovingOfficer/TripApproval.dart,undefined_getter
info,Unnecessary instance of 'Container',lib/screens/ApprovingOfficer/TripApproval.dart,avoid_unnecessary_containers
error,The getter 'bodyText1' isn't defined for the type 'TextTheme',lib/screens/ApprovingOfficer/TripApproval.dart,undefined_getter
info,Unnecessary instance of 'Container',lib/screens/ApprovingOfficer/TripApproval.dart,avoid_unnecessary_containers
error,The getter 'bodyText1' isn't defined for the type 'TextTheme',lib/screens/ApprovingOfficer/TripApproval.dart,undefined_getter
info,Unnecessary instance of 'Container',lib/screens/ApprovingOfficer/TripApproval.dart,avoid_unnecessary_containers
error,The getter 'bodyText1' isn't defined for the type 'TextTheme',lib/screens/ApprovingOfficer/TripApproval.dart,undefined_getter
info,Unnecessary instance of 'Container',lib/screens/ApprovingOfficer/TripApproval.dart,avoid_unnecessary_containers
error,The getter 'bodyText1' isn't defined for the type 'TextTheme',lib/screens/ApprovingOfficer/TripApproval.dart,undefined_getter
info,Unnecessary instance of 'Container',lib/screens/ApprovingOfficer/TripApproval.dart,avoid_unnecessary_containers
error,The getter 'bodyText1' isn't defined for the type 'TextTheme',lib/screens/ApprovingOfficer/TripApproval.dart,undefined_getter
info,Unnecessary instance of 'Container',lib/screens/ApprovingOfficer/TripApproval.dart,avoid_unnecessary_containers
error,The getter 'bodyText1' isn't defined for the type 'TextTheme',lib/screens/ApprovingOfficer/TripApproval.dart,undefined_getter
info,'MaterialStateProperty' is deprecated and shouldn't be used. Use WidgetStateProperty instead. Moved to the Widgets layer to make code available outside of Material. This feature was deprecated after v3.19.0-0.3.pre,lib/screens/ApprovingOfficer/TripApproval.dart,deprecated_member_use
info,'MaterialStateProperty' is deprecated and shouldn't be used. Use WidgetStateProperty instead. Moved to the Widgets layer to make code available outside of Material. This feature was deprecated after v3.19.0-0.3.pre,lib/screens/ApprovingOfficer/TripApproval.dart,deprecated_member_use
info,'MaterialStateProperty' is deprecated and shouldn't be used. Use WidgetStateProperty instead. Moved to the Widgets layer to make code available outside of Material. This feature was deprecated after v3.19.0-0.3.pre,lib/screens/ApprovingOfficer/TripApproval.dart,deprecated_member_use
info,'MaterialStateProperty' is deprecated and shouldn't be used. Use WidgetStateProperty instead. Moved to the Widgets layer to make code available outside of Material. This feature was deprecated after v3.19.0-0.3.pre,lib/screens/ApprovingOfficer/TripApproval.dart,deprecated_member_use
error,The getter 'headline5' isn't defined for the type 'TextTheme',lib/screens/ApprovingOfficer/TripApproval.dart,undefined_getter
info,The import of 'package:flutter/cupertino.dart' is unnecessary because all of the used elements are also provided by the import of 'package:flutter/material.dart',lib/screens/ApprovingOfficer/home.dart,unnecessary_import
info,Invalid use of a private type in a public API,lib/screens/ApprovingOfficer/home.dart,library_private_types_in_public_api
info,Unnecessary 'this.' qualifier,lib/screens/ApprovingOfficer/home.dart,unnecessary_this
info,Unnecessary 'new' keyword,lib/screens/ApprovingOfficer/home.dart,unnecessary_new
error,The getter 'headline5' isn't defined for the type 'TextTheme',lib/screens/ApprovingOfficer/home.dart,undefined_getter
error,The getter 'headline5' isn't defined for the type 'TextTheme',lib/screens/ApprovingOfficer/home.dart,undefined_getter
info,Unnecessary instance of 'Container',lib/screens/ApprovingOfficer/home.dart,avoid_unnecessary_containers
error,The getter 'bodyText2' isn't defined for the type 'TextTheme',lib/screens/ApprovingOfficer/home.dart,undefined_getter
info,Unnecessary instance of 'Container',lib/screens/ApprovingOfficer/home.dart,avoid_unnecessary_containers
error,The getter 'bodyText2' isn't defined for the type 'TextTheme',lib/screens/ApprovingOfficer/home.dart,undefined_getter
info,The prefix 'Request' isn't a lower_case_with_underscores identifier,lib/screens/ApprovingOfficer/trip_approval_one.dart,library_prefixes
info,Constructors in '@immutable' classes should be declared as 'const',lib/screens/ApprovingOfficer/trip_approval_one.dart,prefer_const_constructors_in_immutables
info,Invalid use of a private type in a public API,lib/screens/ApprovingOfficer/trip_approval_one.dart,library_private_types_in_public_api
warning,The value of the field '_safetyKey' isn't used,lib/screens/ApprovingOfficer/trip_approval_one.dart,unused_field
info,Unnecessary 'new' keyword,lib/screens/ApprovingOfficer/trip_approval_one.dart,unnecessary_new
info,The local variable '_a' starts with an underscore,lib/screens/ApprovingOfficer/trip_approval_one.dart,no_leading_underscores_for_local_identifiers
info,The local variable '_model' starts with an underscore,lib/screens/ApprovingOfficer/trip_approval_one.dart,no_leading_underscores_for_local_identifiers
error,The argument type 'String?' can't be assigned to the parameter type 'String'.,lib/screens/ApprovingOfficer/trip_approval_one.dart,argument_type_not_assignable
info,Unnecessary instance of 'Container',lib/screens/ApprovingOfficer/trip_approval_one.dart,avoid_unnecessary_containers
error,The getter 'bodyText1' isn't defined for the type 'TextTheme',lib/screens/ApprovingOfficer/trip_approval_one.dart,undefined_getter
info,Unnecessary instance of 'Container',lib/screens/ApprovingOfficer/trip_approval_one.dart,avoid_unnecessary_containers
error,The getter 'bodyText1' isn't defined for the type 'TextTheme',lib/screens/ApprovingOfficer/trip_approval_one.dart,undefined_getter
info,Unnecessary instance of 'Container',lib/screens/ApprovingOfficer/trip_approval_one.dart,avoid_unnecessary_containers
error,The getter 'bodyText1' isn't defined for the type 'TextTheme',lib/screens/ApprovingOfficer/trip_approval_one.dart,undefined_getter
info,Unnecessary instance of 'Container',lib/screens/ApprovingOfficer/trip_approval_one.dart,avoid_unnecessary_containers
error,The getter 'bodyText1' isn't defined for the type 'TextTheme',lib/screens/ApprovingOfficer/trip_approval_one.dart,undefined_getter
info,Unnecessary instance of 'Container',lib/screens/ApprovingOfficer/trip_approval_one.dart,avoid_unnecessary_containers
error,The getter 'bodyText1' isn't defined for the type 'TextTheme',lib/screens/ApprovingOfficer/trip_approval_one.dart,undefined_getter
info,Unnecessary instance of 'Container',lib/screens/ApprovingOfficer/trip_approval_one.dart,avoid_unnecessary_containers
error,The getter 'bodyText1' isn't defined for the type 'TextTheme',lib/screens/ApprovingOfficer/trip_approval_one.dart,undefined_getter
info,Unnecessary instance of 'Container',lib/screens/ApprovingOfficer/trip_approval_one.dart,avoid_unnecessary_containers
error,The getter 'bodyText1' isn't defined for the type 'TextTheme',lib/screens/ApprovingOfficer/trip_approval_one.dart,undefined_getter
info,Unnecessary instance of 'Container',lib/screens/ApprovingOfficer/trip_approval_one.dart,avoid_unnecessary_containers
error,The getter 'bodyText1' isn't defined for the type 'TextTheme',lib/screens/ApprovingOfficer/trip_approval_one.dart,undefined_getter
info,Unnecessary instance of 'Container',lib/screens/ApprovingOfficer/trip_approval_one.dart,avoid_unnecessary_containers
error,The getter 'bodyText1' isn't defined for the type 'TextTheme',lib/screens/ApprovingOfficer/trip_approval_one.dart,undefined_getter
info,Unnecessary instance of 'Container',lib/screens/ApprovingOfficer/trip_approval_one.dart,avoid_unnecessary_containers
error,The getter 'bodyText1' isn't defined for the type 'TextTheme',lib/screens/ApprovingOfficer/trip_approval_one.dart,undefined_getter
info,'MaterialStateProperty' is deprecated and shouldn't be used. Use WidgetStateProperty instead. Moved to the Widgets layer to make code available outside of Material. This feature was deprecated after v3.19.0-0.3.pre,lib/screens/ApprovingOfficer/trip_approval_one.dart,deprecated_member_use
info,'MaterialStateProperty' is deprecated and shouldn't be used. Use WidgetStateProperty instead. Moved to the Widgets layer to make code available outside of Material. This feature was deprecated after v3.19.0-0.3.pre,lib/screens/ApprovingOfficer/trip_approval_one.dart,deprecated_member_use
info,Statements in an if should be enclosed in a block,lib/screens/ApprovingOfficer/trip_approval_one.dart,curly_braces_in_flow_control_structures
error,The getter 'headline5' isn't defined for the type 'TextTheme',lib/screens/ApprovingOfficer/trip_approval_one.dart,undefined_getter
info,The import of 'package:flutter/cupertino.dart' is unnecessary because all of the used elements are also provided by the import of 'package:flutter/material.dart',lib/screens/Driver/Maintenance.dart,unnecessary_import
info,The prefix 'Constants' isn't a lower_case_with_underscores identifier,lib/screens/Driver/Maintenance.dart,library_prefixes
info,The prefix 'Request' isn't a lower_case_with_underscores identifier,lib/screens/Driver/Maintenance.dart,library_prefixes
info,Constructors in '@immutable' classes should be declared as 'const',lib/screens/Driver/Maintenance.dart,prefer_const_constructors_in_immutables
info,Invalid use of a private type in a public API,lib/screens/Driver/Maintenance.dart,library_private_types_in_public_api
info,Unnecessary 'new' keyword,lib/screens/Driver/Maintenance.dart,unnecessary_new
info,The local variable '_a' starts with an underscore,lib/screens/Driver/Maintenance.dart,no_leading_underscores_for_local_identifiers
info,The local variable '_model' starts with an underscore,lib/screens/Driver/Maintenance.dart,no_leading_underscores_for_local_identifiers
error,The argument type 'String?' can't be assigned to the parameter type 'String'.,lib/screens/Driver/Maintenance.dart,argument_type_not_assignable
error,The argument type 'Object' can't be assigned to the parameter type 'String'.,lib/screens/Driver/Maintenance.dart,argument_type_not_assignable
info,Unnecessary instance of 'Container',lib/screens/Driver/Maintenance.dart,avoid_unnecessary_containers
error,The getter 'bodyText1' isn't defined for the type 'TextTheme',lib/screens/Driver/Maintenance.dart,undefined_getter
info,Unnecessary instance of 'Container',lib/screens/Driver/Maintenance.dart,avoid_unnecessary_containers
error,The getter 'bodyText1' isn't defined for the type 'TextTheme',lib/screens/Driver/Maintenance.dart,undefined_getter
info,Unnecessary instance of 'Container',lib/screens/Driver/Maintenance.dart,avoid_unnecessary_containers
error,The getter 'bodyText1' isn't defined for the type 'TextTheme',lib/screens/Driver/Maintenance.dart,undefined_getter
info,Unnecessary instance of 'Container',lib/screens/Driver/Maintenance.dart,avoid_unnecessary_containers
error,The getter 'bodyText1' isn't defined for the type 'TextTheme',lib/screens/Driver/Maintenance.dart,undefined_getter
info,Unnecessary instance of 'Container',lib/screens/Driver/Maintenance.dart,avoid_unnecessary_containers
error,The getter 'bodyText1' isn't defined for the type 'TextTheme',lib/screens/Driver/Maintenance.dart,undefined_getter
info,Unnecessary instance of 'Container',lib/screens/Driver/Maintenance.dart,avoid_unnecessary_containers
error,The getter 'bodyText1' isn't defined for the type 'TextTheme',lib/screens/Driver/Maintenance.dart,undefined_getter
info,Unnecessary instance of 'Container',lib/screens/Driver/Maintenance.dart,avoid_unnecessary_containers
error,The getter 'bodyText1' isn't defined for the type 'TextTheme',lib/screens/Driver/Maintenance.dart,undefined_getter
info,Unnecessary instance of 'Container',lib/screens/Driver/Maintenance.dart,avoid_unnecessary_containers
error,The getter 'bodyText1' isn't defined for the type 'TextTheme',lib/screens/Driver/Maintenance.dart,undefined_getter
info,Unnecessary instance of 'Container',lib/screens/Driver/Maintenance.dart,avoid_unnecessary_containers
error,The getter 'bodyText1' isn't defined for the type 'TextTheme',lib/screens/Driver/Maintenance.dart,undefined_getter
info,Unnecessary instance of 'Container',lib/screens/Driver/Maintenance.dart,avoid_unnecessary_containers
error,The getter 'bodyText1' isn't defined for the type 'TextTheme',lib/screens/Driver/Maintenance.dart,undefined_getter
info,Unnecessary instance of 'Container',lib/screens/Driver/Maintenance.dart,avoid_unnecessary_containers
error,The getter 'bodyText1' isn't defined for the type 'TextTheme',lib/screens/Driver/Maintenance.dart,undefined_getter
info,Unnecessary instance of 'Container',lib/screens/Driver/Maintenance.dart,avoid_unnecessary_containers
error,The getter 'bodyText1' isn't defined for the type 'TextTheme',lib/screens/Driver/Maintenance.dart,undefined_getter
info,Unnecessary instance of 'Container',lib/screens/Driver/Maintenance.dart,avoid_unnecessary_containers
error,The getter 'bodyText1' isn't defined for the type 'TextTheme',lib/screens/Driver/Maintenance.dart,undefined_getter
info,Unnecessary instance of 'Container',lib/screens/Driver/Maintenance.dart,avoid_unnecessary_containers
error,The getter 'bodyText1' isn't defined for the type 'TextTheme',lib/screens/Driver/Maintenance.dart,undefined_getter
info,Unnecessary instance of 'Container',lib/screens/Driver/Maintenance.dart,avoid_unnecessary_containers
error,The getter 'bodyText1' isn't defined for the type 'TextTheme',lib/screens/Driver/Maintenance.dart,undefined_getter
info,Unnecessary instance of 'Container',lib/screens/Driver/Maintenance.dart,avoid_unnecessary_containers
error,The getter 'bodyText1' isn't defined for the type 'TextTheme',lib/screens/Driver/Maintenance.dart,undefined_getter
info,Unnecessary instance of 'Container',lib/screens/Driver/Maintenance.dart,avoid_unnecessary_containers
error,The getter 'bodyText1' isn't defined for the type 'TextTheme',lib/screens/Driver/Maintenance.dart,undefined_getter
info,The 'child' argument should be last in widget constructor invocations,lib/screens/Driver/Maintenance.dart,sort_child_properties_last
info,Unnecessary instance of 'Container',lib/screens/Driver/Maintenance.dart,avoid_unnecessary_containers
error,The getter 'bodyText1' isn't defined for the type 'TextTheme',lib/screens/Driver/Maintenance.dart,undefined_getter
info,Unnecessary instance of 'Container',lib/screens/Driver/Maintenance.dart,avoid_unnecessary_containers
error,The getter 'bodyText1' isn't defined for the type 'TextTheme',lib/screens/Driver/Maintenance.dart,undefined_getter
info,Unnecessary instance of 'Container',lib/screens/Driver/Maintenance.dart,avoid_unnecessary_containers
error,The getter 'bodyText1' isn't defined for the type 'TextTheme',lib/screens/Driver/Maintenance.dart,undefined_getter
info,Unnecessary instance of 'Container',lib/screens/Driver/Maintenance.dart,avoid_unnecessary_containers
error,The getter 'bodyText1' isn't defined for the type 'TextTheme',lib/screens/Driver/Maintenance.dart,undefined_getter
info,Unnecessary instance of 'Container',lib/screens/Driver/Maintenance.dart,avoid_unnecessary_containers
error,The getter 'bodyText1' isn't defined for the type 'TextTheme',lib/screens/Driver/Maintenance.dart,undefined_getter
info,Unnecessary instance of 'Container',lib/screens/Driver/Maintenance.dart,avoid_unnecessary_containers
error,The getter 'bodyText1' isn't defined for the type 'TextTheme',lib/screens/Driver/Maintenance.dart,undefined_getter
info,Unnecessary instance of 'Container',lib/screens/Driver/Maintenance.dart,avoid_unnecessary_containers
error,The getter 'bodyText1' isn't defined for the type 'TextTheme',lib/screens/Driver/Maintenance.dart,undefined_getter
info,Unnecessary instance of 'Container',lib/screens/Driver/Maintenance.dart,avoid_unnecessary_containers
error,The getter 'bodyText1' isn't defined for the type 'TextTheme',lib/screens/Driver/Maintenance.dart,undefined_getter
info,Unnecessary instance of 'Container',lib/screens/Driver/Maintenance.dart,avoid_unnecessary_containers
error,The getter 'bodyText1' isn't defined for the type 'TextTheme',lib/screens/Driver/Maintenance.dart,undefined_getter
info,Unnecessary instance of 'Container',lib/screens/Driver/Maintenance.dart,avoid_unnecessary_containers
error,The getter 'bodyText1' isn't defined for the type 'TextTheme',lib/screens/Driver/Maintenance.dart,undefined_getter
info,Unnecessary instance of 'Container',lib/screens/Driver/Maintenance.dart,avoid_unnecessary_containers
error,The getter 'bodyText1' isn't defined for the type 'TextTheme',lib/screens/Driver/Maintenance.dart,undefined_getter
info,Unnecessary instance of 'Container',lib/screens/Driver/Maintenance.dart,avoid_unnecessary_containers
error,The getter 'bodyText1' isn't defined for the type 'TextTheme',lib/screens/Driver/Maintenance.dart,undefined_getter
info,Unnecessary instance of 'Container',lib/screens/Driver/Maintenance.dart,avoid_unnecessary_containers
error,The getter 'bodyText1' isn't defined for the type 'TextTheme',lib/screens/Driver/Maintenance.dart,undefined_getter
info,Unnecessary instance of 'Container',lib/screens/Driver/Maintenance.dart,avoid_unnecessary_containers
error,The getter 'bodyText1' isn't defined for the type 'TextTheme',lib/screens/Driver/Maintenance.dart,undefined_getter
info,Unnecessary instance of 'Container',lib/screens/Driver/Maintenance.dart,avoid_unnecessary_containers
error,The getter 'bodyText1' isn't defined for the type 'TextTheme',lib/screens/Driver/Maintenance.dart,undefined_getter
info,Unnecessary instance of 'Container',lib/screens/Driver/Maintenance.dart,avoid_unnecessary_containers
error,The getter 'bodyText1' isn't defined for the type 'TextTheme',lib/screens/Driver/Maintenance.dart,undefined_getter
info,Unnecessary instance of 'Container',lib/screens/Driver/Maintenance.dart,avoid_unnecessary_containers
error,The getter 'bodyText1' isn't defined for the type 'TextTheme',lib/screens/Driver/Maintenance.dart,undefined_getter
info,The imported package 'path_provider' isn't a dependency of the importing package,lib/screens/Driver/PerformanceCard.dart,depend_on_referenced_packages
info,The prefix 'Request' isn't a lower_case_with_underscores identifier,lib/screens/Driver/PerformanceCard.dart,library_prefixes
info,Constructors in '@immutable' classes should be declared as 'const',lib/screens/Driver/PerformanceCard.dart,prefer_const_constructors_in_immutables
info,Invalid use of a private type in a public API,lib/screens/Driver/PerformanceCard.dart,library_private_types_in_public_api
warning,The value of the field '_performanceCardScaffoldKey' isn't used,lib/screens/Driver/PerformanceCard.dart,unused_field
info,Unnecessary 'new' keyword,lib/screens/Driver/PerformanceCard.dart,unnecessary_new
info,The local variable '_response' starts with an underscore,lib/screens/Driver/PerformanceCard.dart,no_leading_underscores_for_local_identifiers
info,Unnecessary 'new' keyword,lib/screens/Driver/PerformanceCard.dart,unnecessary_new
info,Use a 'SizedBox' to add whitespace to a layout,lib/screens/Driver/PerformanceCard.dart,sized_box_for_whitespace
info,'MaterialStateProperty' is deprecated and shouldn't be used. Use WidgetStateProperty instead. Moved to the Widgets layer to make code available outside of Material. This feature was deprecated after v3.19.0-0.3.pre,lib/screens/Driver/PerformanceCard.dart,deprecated_member_use
info,'MaterialStateProperty' is deprecated and shouldn't be used. Use WidgetStateProperty instead. Moved to the Widgets layer to make code available outside of Material. This feature was deprecated after v3.19.0-0.3.pre,lib/screens/Driver/PerformanceCard.dart,deprecated_member_use
info,Unnecessary 'new' keyword,lib/screens/Driver/PerformanceCard.dart,unnecessary_new
info,The local variable '_response' starts with an underscore,lib/screens/Driver/PerformanceCard.dart,no_leading_underscores_for_local_identifiers
info,Use interpolation to compose strings and values,lib/screens/Driver/PerformanceCard.dart,prefer_interpolation_to_compose_strings
error,The argument type 'String?' can't be assigned to the parameter type 'String'.,lib/screens/Driver/PerformanceCard.dart,argument_type_not_assignable
error,The getter 'headline6' isn't defined for the type 'TextTheme',lib/screens/Driver/PerformanceCard.dart,undefined_getter
error,The getter 'bodyText1' isn't defined for the type 'TextTheme',lib/screens/Driver/PerformanceCard.dart,undefined_getter
info,Use a 'SizedBox' to add whitespace to a layout,lib/screens/Driver/PerformanceCard.dart,sized_box_for_whitespace
info,Unnecessary 'new' keyword,lib/screens/Driver/PerformanceCard.dart,unnecessary_new
info,Unnecessary 'new' keyword,lib/screens/Driver/PerformanceCard.dart,unnecessary_new
info,Use a 'SizedBox' to add whitespace to a layout,lib/screens/Driver/PerformanceCard.dart,sized_box_for_whitespace
info,Unnecessary 'new' keyword,lib/screens/Driver/PerformanceCard.dart,unnecessary_new
info,Unnecessary 'new' keyword,lib/screens/Driver/PerformanceCard.dart,unnecessary_new
info,Use a 'SizedBox' to add whitespace to a layout,lib/screens/Driver/PerformanceCard.dart,sized_box_for_whitespace
info,Unnecessary 'new' keyword,lib/screens/Driver/PerformanceCard.dart,unnecessary_new
info,Unnecessary 'new' keyword,lib/screens/Driver/PerformanceCard.dart,unnecessary_new
error,The getter 'headline6' isn't defined for the type 'TextTheme',lib/screens/Driver/PerformanceCard.dart,undefined_getter
error,The getter 'bodyText1' isn't defined for the type 'TextTheme',lib/screens/Driver/PerformanceCard.dart,undefined_getter
info,The import of 'package:flutter/cupertino.dart' is unnecessary because all of the used elements are also provided by the import of 'package:flutter/material.dart',lib/screens/Driver/adHocDestinationForm.dart,unnecessary_import
info,The prefix 'Request' isn't a lower_case_with_underscores identifier,lib/screens/Driver/adHocDestinationForm.dart,library_prefixes
info,Constructors in '@immutable' classes should be declared as 'const',lib/screens/Driver/adHocDestinationForm.dart,prefer_const_constructors_in_immutables
info,Invalid use of a private type in a public API,lib/screens/Driver/adHocDestinationForm.dart,library_private_types_in_public_api
info,Unnecessary 'new' keyword,lib/screens/Driver/adHocDestinationForm.dart,unnecessary_new
info,Use 'isEmpty' instead of 'length' to test whether the collection is empty,lib/screens/Driver/adHocDestinationForm.dart,prefer_is_empty
info,The local variable '_dio' starts with an underscore,lib/screens/Driver/adHocDestinationForm.dart,no_leading_underscores_for_local_identifiers
info,The local variable '_res' starts with an underscore,lib/screens/Driver/adHocDestinationForm.dart,no_leading_underscores_for_local_identifiers
error,The argument type 'String?' can't be assigned to the parameter type 'String'.,lib/screens/Driver/adHocDestinationForm.dart,argument_type_not_assignable
info,'MaterialStateProperty' is deprecated and shouldn't be used. Use WidgetStateProperty instead. Moved to the Widgets layer to make code available outside of Material. This feature was deprecated after v3.19.0-0.3.pre,lib/screens/Driver/adHocDestinationForm.dart,deprecated_member_use
info,'MaterialStateProperty' is deprecated and shouldn't be used. Use WidgetStateProperty instead. Moved to the Widgets layer to make code available outside of Material. This feature was deprecated after v3.19.0-0.3.pre,lib/screens/Driver/adHocDestinationForm.dart,deprecated_member_use
info,The import of 'package:flutter/cupertino.dart' is unnecessary because all of the used elements are also provided by the import of 'package:flutter/material.dart',lib/screens/Driver/additionalDetail.dart,unnecessary_import
info,Invalid use of a private type in a public API,lib/screens/Driver/additionalDetail.dart,library_private_types_in_public_api
info,The private field _additionalDetailFormKey could be 'final',lib/screens/Driver/additionalDetail.dart,prefer_final_fields
info,The private field _onChanged could be 'final',lib/screens/Driver/additionalDetail.dart,prefer_final_fields
info,Unnecessary 'new' keyword,lib/screens/Driver/additionalDetail.dart,unnecessary_new
info,Unnecessary 'new' keyword,lib/screens/Driver/additionalDetail.dart,unnecessary_new
info,Unnecessary 'new' keyword,lib/screens/Driver/additionalDetail.dart,unnecessary_new
info,Unnecessary 'new' keyword,lib/screens/Driver/additionalDetail.dart,unnecessary_new
warning,"The operand must be 'null', so the condition is always 'false'",lib/screens/Driver/additionalDetail.dart,unnecessary_null_comparison
info,Unnecessary 'new' keyword,lib/screens/Driver/additionalDetail.dart,unnecessary_new
info,Unnecessary 'new' keyword,lib/screens/Driver/additionalDetail.dart,unnecessary_new
info,'MaterialStateProperty' is deprecated and shouldn't be used. Use WidgetStateProperty instead. Moved to the Widgets layer to make code available outside of Material. This feature was deprecated after v3.19.0-0.3.pre,lib/screens/Driver/additionalDetail.dart,deprecated_member_use
info,'MaterialStateProperty' is deprecated and shouldn't be used. Use WidgetStateProperty instead. Moved to the Widgets layer to make code available outside of Material. This feature was deprecated after v3.19.0-0.3.pre,lib/screens/Driver/additionalDetail.dart,deprecated_member_use
info,The import of 'package:flutter/cupertino.dart' is unnecessary because all of the used elements are also provided by the import of 'package:flutter/material.dart',lib/screens/Driver/bocElogForm.dart,unnecessary_import
warning,Unused import: 'package:transport_flutter/extensions/extensions.dart',lib/screens/Driver/bocElogForm.dart,unused_import
info,Constructors in '@immutable' classes should be declared as 'const',lib/screens/Driver/bocElogForm.dart,prefer_const_constructors_in_immutables
info,Invalid use of a private type in a public API,lib/screens/Driver/bocElogForm.dart,library_private_types_in_public_api
info,Use interpolation to compose strings and values,lib/screens/Driver/bocElogForm.dart,prefer_interpolation_to_compose_strings
info,Use interpolation to compose strings and values,lib/screens/Driver/bocElogForm.dart,prefer_interpolation_to_compose_strings
error,The getter 'headline5' isn't defined for the type 'TextTheme',lib/screens/Driver/bocElogForm.dart,undefined_getter
error,The getter 'subtitle2' isn't defined for the type 'TextTheme',lib/screens/Driver/bocElogForm.dart,undefined_getter
info,Unnecessary use of string interpolation,lib/screens/Driver/bocElogForm.dart,unnecessary_string_interpolations
error,The getter 'bodyText1' isn't defined for the type 'TextTheme',lib/screens/Driver/bocElogForm.dart,undefined_getter
error,The getter 'subtitle2' isn't defined for the type 'TextTheme',lib/screens/Driver/bocElogForm.dart,undefined_getter
info,Unnecessary use of string interpolation,lib/screens/Driver/bocElogForm.dart,unnecessary_string_interpolations
error,The getter 'bodyText1' isn't defined for the type 'TextTheme',lib/screens/Driver/bocElogForm.dart,undefined_getter
error,The getter 'subtitle2' isn't defined for the type 'TextTheme',lib/screens/Driver/bocElogForm.dart,undefined_getter
info,Unnecessary use of string interpolation,lib/screens/Driver/bocElogForm.dart,unnecessary_string_interpolations
error,The getter 'bodyText1' isn't defined for the type 'TextTheme',lib/screens/Driver/bocElogForm.dart,undefined_getter
info,Use 'isEmpty' instead of 'length' to test whether the collection is empty,lib/screens/Driver/bocElogForm.dart,prefer_is_empty
info,Use 'isNotEmpty' instead of 'length' to test whether the collection is empty,lib/screens/Driver/bocElogForm.dart,prefer_is_empty
info,Unnecessary 'new' keyword,lib/screens/Driver/bocElogForm.dart,unnecessary_new
info,'MaterialStateProperty' is deprecated and shouldn't be used. Use WidgetStateProperty instead. Moved to the Widgets layer to make code available outside of Material. This feature was deprecated after v3.19.0-0.3.pre,lib/screens/Driver/bocElogForm.dart,deprecated_member_use
info,'MaterialStateProperty' is deprecated and shouldn't be used. Use WidgetStateProperty instead. Moved to the Widgets layer to make code available outside of Material. This feature was deprecated after v3.19.0-0.3.pre,lib/screens/Driver/bocElogForm.dart,deprecated_member_use
info,Constructors in '@immutable' classes should be declared as 'const',lib/screens/Driver/bocTripView.dart,prefer_const_constructors_in_immutables
info,Invalid use of a private type in a public API,lib/screens/Driver/bocTripView.dart,library_private_types_in_public_api
info,An uninitialized field should have an explicit type annotation,lib/screens/Driver/bocTripView.dart,prefer_typing_uninitialized_variables
info,The import of 'package:flutter/cupertino.dart' is unnecessary because all of the used elements are also provided by the import of 'package:flutter/material.dart',lib/screens/Driver/checkList.dart,unnecessary_import
warning,Unused import: 'package:transport_flutter/extensions/extensions.dart',lib/screens/Driver/checkList.dart,unused_import
info,Constructors in '@immutable' classes should be declared as 'const',lib/screens/Driver/checkList.dart,prefer_const_constructors_in_immutables
info,Invalid use of a private type in a public API,lib/screens/Driver/checkList.dart,library_private_types_in_public_api
info,Unnecessary instance of 'Container',lib/screens/Driver/checkList.dart,avoid_unnecessary_containers
info,'MaterialStateProperty' is deprecated and shouldn't be used. Use WidgetStateProperty instead. Moved to the Widgets layer to make code available outside of Material. This feature was deprecated after v3.19.0-0.3.pre,lib/screens/Driver/checkList.dart,deprecated_member_use
info,'MaterialStateProperty' is deprecated and shouldn't be used. Use WidgetStateProperty instead. Moved to the Widgets layer to make code available outside of Material. This feature was deprecated after v3.19.0-0.3.pre,lib/screens/Driver/checkList.dart,deprecated_member_use
